[09:16:34 INF] Usage: Total CPU 15.43% | App CPU 0.00% | App Heap 5.18MB
[09:16:35 INF] Usage: Total CPU 8.38% | App CPU 0.00% | App Heap 5.18MB
[09:16:36 INF] Usage: Total CPU 4.50% | App CPU 0.00% | App Heap 5.19MB
[09:16:37 INF] Usage: Total CPU 6.00% | App CPU 0.00% | App Heap 5.18MB
[09:16:38 INF] Usage: Total CPU 7.00% | App CPU 0.00% | App Heap 5.18MB
[09:16:39 INF] Usage: Total CPU 8.71% | App CPU 0.06% | App Heap 5.18MB
[09:16:40 INF] Usage: Total CPU 8.66% | App CPU 0.00% | App Heap 5.19MB
[09:16:41 INF] Usage: Total CPU 7.10% | App CPU 1.54% | App Heap 5.18MB
[09:16:42 INF] Usage: Total CPU 6.64% | App CPU 0.00% | App Heap 5.18MB
[09:16:43 INF] Usage: Total CPU 6.01% | App CPU 0.00% | App Heap 5.18MB
[09:16:44 INF] Usage: Total CPU 6.21% | App CPU 1.55% | App Heap 5.18MB
[09:16:45 INF] Usage: Total CPU 6.69% | App CPU 0.00% | App Heap 5.18MB
[09:16:46 INF] Usage: Total CPU 4.25% | App CPU 0.00% | App Heap 5.18MB
[09:16:47 INF] Usage: Total CPU 5.42% | App CPU 0.00% | App Heap 5.18MB
[09:16:48 INF] Usage: Total CPU 4.88% | App CPU 0.00% | App Heap 5.19MB
[09:16:49 INF] Usage: Total CPU 4.35% | App CPU 0.00% | App Heap 5.18MB
[09:16:50 INF] Usage: Total CPU 5.26% | App CPU 0.00% | App Heap 5.19MB
[09:16:51 INF] Usage: Total CPU 4.48% | App CPU 0.00% | App Heap 5.18MB
[09:16:52 INF] Usage: Total CPU 7.45% | App CPU 0.00% | App Heap 5.19MB
[09:16:53 INF] Usage: Total CPU 4.30% | App CPU 0.00% | App Heap 5.18MB
[09:16:54 INF] Usage: Total CPU 5.91% | App CPU 0.00% | App Heap 5.19MB
[09:16:55 INF] Usage: Total CPU 9.95% | App CPU 1.41% | App Heap 5.18MB
[09:16:56 INF] Usage: Total CPU 8.91% | App CPU 0.00% | App Heap 5.19MB
[09:16:57 INF] Usage: Total CPU 7.00% | App CPU 0.00% | App Heap 5.18MB
[09:16:58 INF] Usage: Total CPU 8.27% | App CPU 0.00% | App Heap 5.18MB
[09:16:59 INF] Usage: Total CPU 8.01% | App CPU 0.00% | App Heap 5.18MB
[09:17:00 INF] Usage: Total CPU 10.87% | App CPU 0.00% | App Heap 5.19MB
[09:17:01 INF] Usage: Total CPU 8.40% | App CPU 1.41% | App Heap 5.18MB
[09:17:02 INF] Usage: Total CPU 4.64% | App CPU 0.00% | App Heap 5.18MB
[09:17:03 INF] Usage: Total CPU 3.10% | App CPU 0.00% | App Heap 5.19MB
[09:17:04 INF] Usage: Total CPU 2.88% | App CPU 0.00% | App Heap 5.19MB
[09:17:05 INF] Usage: Total CPU 0.27% | App CPU 0.00% | App Heap 5.19MB
[09:17:06 INF] Usage: Total CPU 3.14% | App CPU 0.00% | App Heap 5.19MB
[09:17:07 INF] Usage: Total CPU 5.49% | App CPU 0.00% | App Heap 5.18MB
[09:17:08 INF] Usage: Total CPU 6.69% | App CPU 0.00% | App Heap 5.19MB
[09:17:09 INF] Usage: Total CPU 9.21% | App CPU 1.10% | App Heap 5.19MB
[09:17:10 INF] Usage: Total CPU 6.32% | App CPU 0.00% | App Heap 5.18MB
[09:17:11 INF] Usage: Total CPU 1.85% | App CPU 0.00% | App Heap 5.19MB
[09:17:12 INF] Usage: Total CPU 0.12% | App CPU 0.00% | App Heap 5.19MB
[09:17:13 INF] Usage: Total CPU 0.37% | App CPU 0.00% | App Heap 5.18MB
[09:17:14 INF] Usage: Total CPU 1.69% | App CPU 0.00% | App Heap 5.19MB
[09:17:15 INF] Usage: Total CPU 4.28% | App CPU 1.54% | App Heap 5.19MB
[09:17:16 INF] Usage: Total CPU 0.00% | App CPU 0.06% | App Heap 5.19MB
[09:17:17 INF] Usage: Total CPU 2.06% | App CPU 0.00% | App Heap 5.19MB
[09:17:18 INF] Usage: Total CPU 3.12% | App CPU 1.54% | App Heap 5.19MB
[09:17:19 INF] Usage: Total CPU 0.45% | App CPU 0.00% | App Heap 5.19MB
[09:17:20 INF] Usage: Total CPU 0.43% | App CPU 0.00% | App Heap 5.19MB
[09:17:21 INF] Usage: Total CPU 2.07% | App CPU 0.00% | App Heap 5.18MB
[09:17:22 INF] Usage: Total CPU 1.22% | App CPU 0.06% | App Heap 5.19MB
[09:17:23 INF] Usage: Total CPU 0.51% | App CPU 0.00% | App Heap 5.19MB
[09:17:24 INF] Usage: Total CPU 0.35% | App CPU 0.00% | App Heap 5.19MB
[09:17:25 INF] Usage: Total CPU 1.56% | App CPU 0.00% | App Heap 5.19MB
[09:17:26 INF] Usage: Total CPU 4.00% | App CPU 0.00% | App Heap 5.18MB
[09:17:27 INF] Usage: Total CPU 6.69% | App CPU 0.00% | App Heap 5.19MB
[09:17:28 INF] Usage: Total CPU 0.88% | App CPU 0.00% | App Heap 5.18MB
[09:17:29 INF] Usage: Total CPU 0.87% | App CPU 0.00% | App Heap 5.19MB
[09:17:30 INF] Usage: Total CPU 0.53% | App CPU 0.00% | App Heap 5.19MB
[09:17:31 INF] Usage: Total CPU 1.97% | App CPU 0.00% | App Heap 5.19MB
[09:17:32 INF] Usage: Total CPU 2.59% | App CPU 0.00% | App Heap 5.18MB
[09:17:33 INF] Usage: Total CPU 1.46% | App CPU 0.00% | App Heap 5.19MB
[09:17:34 INF] Usage: Total CPU 3.09% | App CPU 0.00% | App Heap 5.19MB
[09:17:35 INF] Usage: Total CPU 2.38% | App CPU 0.00% | App Heap 5.18MB
[09:17:36 INF] Usage: Total CPU 2.73% | App CPU 0.00% | App Heap 5.19MB
[09:17:37 INF] Usage: Total CPU 10.57% | App CPU 0.00% | App Heap 5.19MB
[09:17:38 INF] Usage: Total CPU 4.29% | App CPU 0.00% | App Heap 5.19MB
[09:17:39 INF] Usage: Total CPU 0.98% | App CPU 0.00% | App Heap 5.19MB
[09:17:40 INF] Usage: Total CPU 0.11% | App CPU 0.00% | App Heap 5.19MB
[09:17:41 INF] Usage: Total CPU 1.33% | App CPU 0.00% | App Heap 5.19MB
[09:17:42 INF] Usage: Total CPU 3.83% | App CPU 0.00% | App Heap 5.19MB
[09:17:44 INF] Usage: Total CPU 0.67% | App CPU 0.00% | App Heap 5.19MB
[09:17:45 INF] Usage: Total CPU 1.48% | App CPU 0.00% | App Heap 5.19MB
[09:17:46 INF] Usage: Total CPU 0.15% | App CPU 0.00% | App Heap 5.19MB
[09:17:47 INF] Usage: Total CPU 0.64% | App CPU 0.00% | App Heap 5.19MB
[09:17:48 INF] Usage: Total CPU 3.58% | App CPU 0.00% | App Heap 5.19MB
[09:17:49 INF] Usage: Total CPU 3.81% | App CPU 0.00% | App Heap 5.19MB
[09:17:50 INF] Usage: Total CPU 5.87% | App CPU 0.00% | App Heap 5.19MB
[09:17:51 INF] Usage: Total CPU 3.96% | App CPU 0.00% | App Heap 5.19MB
[09:17:52 INF] Usage: Total CPU 4.74% | App CPU 0.06% | App Heap 5.20MB
[09:17:53 INF] Usage: Total CPU 0.34% | App CPU 0.00% | App Heap 5.19MB
[09:17:54 INF] Usage: Total CPU 3.10% | App CPU 0.00% | App Heap 5.20MB
[09:17:55 INF] Usage: Total CPU 8.01% | App CPU 1.55% | App Heap 5.19MB
[09:17:56 INF] Usage: Total CPU 8.13% | App CPU 0.00% | App Heap 5.19MB
[09:17:57 INF] Usage: Total CPU 7.40% | App CPU 0.00% | App Heap 5.20MB
[09:17:58 INF] Usage: Total CPU 7.73% | App CPU 1.28% | App Heap 5.19MB
[09:17:59 INF] Usage: Total CPU 9.46% | App CPU 0.13% | App Heap 5.19MB
[09:18:00 INF] Usage: Total CPU 6.29% | App CPU 0.00% | App Heap 5.20MB
[09:18:01 INF] Usage: Total CPU 4.95% | App CPU 0.00% | App Heap 5.19MB
[09:18:02 INF] Usage: Total CPU 4.53% | App CPU 0.00% | App Heap 5.19MB
[09:18:03 INF] Usage: Total CPU 2.01% | App CPU 0.00% | App Heap 5.19MB
[09:18:04 INF] Usage: Total CPU 1.18% | App CPU 0.00% | App Heap 5.20MB
[09:18:05 INF] Usage: Total CPU 1.32% | App CPU 1.55% | App Heap 5.19MB
[09:18:06 INF] Usage: Total CPU 1.63% | App CPU 0.00% | App Heap 5.19MB
[09:18:07 INF] Usage: Total CPU 4.12% | App CPU 1.41% | App Heap 5.19MB
[09:18:08 INF] Usage: Total CPU 3.13% | App CPU 0.00% | App Heap 5.19MB
[09:18:09 INF] Usage: Total CPU 2.53% | App CPU 0.00% | App Heap 5.19MB
[09:18:10 INF] Usage: Total CPU 1.60% | App CPU 0.00% | App Heap 5.19MB
[09:18:11 INF] Usage: Total CPU 2.56% | App CPU 0.00% | App Heap 5.20MB
[09:18:12 INF] Usage: Total CPU 3.38% | App CPU 1.54% | App Heap 5.19MB
[09:18:13 INF] Usage: Total CPU 3.40% | App CPU 0.06% | App Heap 5.19MB
[09:18:14 INF] Usage: Total CPU 4.90% | App CPU 0.00% | App Heap 5.20MB
[09:18:15 INF] Usage: Total CPU 1.79% | App CPU 0.00% | App Heap 5.20MB
[09:18:16 INF] Usage: Total CPU 2.99% | App CPU 0.00% | App Heap 5.20MB
[09:18:17 INF] Usage: Total CPU 0.45% | App CPU 0.00% | App Heap 5.20MB
[09:18:18 INF] Usage: Total CPU 3.55% | App CPU 0.00% | App Heap 5.19MB
[09:18:19 INF] Usage: Total CPU 0.00% | App CPU 0.00% | App Heap 5.19MB
[09:18:20 INF] Usage: Total CPU 2.93% | App CPU 0.00% | App Heap 5.19MB
[09:18:21 INF] Usage: Total CPU 3.79% | App CPU 1.28% | App Heap 5.19MB
[09:18:22 INF] Usage: Total CPU 2.84% | App CPU 1.54% | App Heap 5.20MB
[09:18:23 INF] Usage: Total CPU 0.73% | App CPU 0.00% | App Heap 5.19MB
[09:18:24 INF] Usage: Total CPU 0.88% | App CPU 0.00% | App Heap 5.19MB
[09:18:25 INF] Usage: Total CPU 0.54% | App CPU 0.00% | App Heap 5.19MB
[09:18:26 INF] Usage: Total CPU 1.84% | App CPU 0.00% | App Heap 5.20MB
[09:18:27 INF] Usage: Total CPU 8.43% | App CPU 0.00% | App Heap 5.19MB
[09:18:28 INF] Usage: Total CPU 0.40% | App CPU 0.00% | App Heap 5.20MB
[09:18:29 INF] Usage: Total CPU 2.05% | App CPU 0.00% | App Heap 5.19MB
[09:18:30 INF] Usage: Total CPU 0.73% | App CPU 0.00% | App Heap 5.19MB
[09:18:31 INF] Usage: Total CPU 0.30% | App CPU 0.00% | App Heap 5.19MB
[09:18:32 INF] Usage: Total CPU 2.33% | App CPU 0.00% | App Heap 5.20MB
[09:18:33 INF] Usage: Total CPU 0.42% | App CPU 0.00% | App Heap 5.20MB
[09:18:34 INF] Usage: Total CPU 0.39% | App CPU 0.00% | App Heap 5.20MB
[09:18:35 INF] Usage: Total CPU 3.59% | App CPU 0.00% | App Heap 5.20MB
[09:18:36 INF] Usage: Total CPU 2.50% | App CPU 0.13% | App Heap 5.20MB
[09:18:37 INF] Usage: Total CPU 1.05% | App CPU 0.00% | App Heap 5.20MB
[09:18:38 INF] Usage: Total CPU 0.28% | App CPU 0.00% | App Heap 5.20MB
[09:18:39 INF] Usage: Total CPU 1.76% | App CPU 0.00% | App Heap 5.20MB
[09:18:40 INF] Usage: Total CPU 2.42% | App CPU 1.55% | App Heap 5.20MB
[09:18:41 INF] Usage: Total CPU 0.22% | App CPU 0.00% | App Heap 5.20MB
[09:18:42 INF] Usage: Total CPU 0.17% | App CPU 0.00% | App Heap 5.20MB
[09:18:43 INF] Usage: Total CPU 2.00% | App CPU 0.00% | App Heap 5.20MB
[09:18:44 INF] Usage: Total CPU 1.44% | App CPU 0.00% | App Heap 5.20MB
[09:18:45 INF] Usage: Total CPU 0.44% | App CPU 0.00% | App Heap 5.20MB
[09:18:46 INF] Usage: Total CPU 1.33% | App CPU 0.00% | App Heap 5.20MB
[09:18:47 INF] Usage: Total CPU 1.06% | App CPU 0.06% | App Heap 5.20MB
[09:18:48 INF] Usage: Total CPU 1.60% | App CPU 0.00% | App Heap 5.20MB
[09:18:49 INF] Usage: Total CPU 1.06% | App CPU 0.00% | App Heap 5.20MB
[09:18:50 INF] Usage: Total CPU 1.15% | App CPU 0.00% | App Heap 5.20MB
[09:18:51 INF] Usage: Total CPU 0.00% | App CPU 0.00% | App Heap 5.20MB
[09:18:52 INF] Usage: Total CPU 2.37% | App CPU 0.00% | App Heap 5.20MB
[09:18:53 INF] Usage: Total CPU 1.29% | App CPU 0.00% | App Heap 5.20MB
[09:18:54 INF] Usage: Total CPU 1.67% | App CPU 0.00% | App Heap 5.20MB
[09:18:55 INF] Usage: Total CPU 6.25% | App CPU 0.00% | App Heap 5.20MB
[09:18:56 INF] Usage: Total CPU 4.68% | App CPU 0.00% | App Heap 5.20MB
[09:18:57 INF] Usage: Total CPU 4.86% | App CPU 0.00% | App Heap 5.20MB
[09:18:59 INF] Usage: Total CPU 6.89% | App CPU 0.00% | App Heap 5.20MB
[09:19:00 INF] Usage: Total CPU 5.97% | App CPU 0.00% | App Heap 5.20MB
[09:19:01 INF] Usage: Total CPU 6.21% | App CPU 1.54% | App Heap 5.21MB
[09:19:02 INF] Usage: Total CPU 1.87% | App CPU 1.10% | App Heap 5.20MB
[09:19:03 INF] Usage: Total CPU 1.53% | App CPU 0.00% | App Heap 5.20MB
[09:19:04 INF] Usage: Total CPU 2.06% | App CPU 0.64% | App Heap 5.20MB
[09:19:05 INF] Usage: Total CPU 2.91% | App CPU 0.00% | App Heap 5.20MB
[09:19:06 INF] Usage: Total CPU 1.35% | App CPU 0.00% | App Heap 5.20MB
[09:19:07 INF] Usage: Total CPU 0.93% | App CPU 0.00% | App Heap 5.20MB
[09:19:08 INF] Usage: Total CPU 0.84% | App CPU 0.00% | App Heap 5.21MB
[09:19:09 INF] Usage: Total CPU 0.45% | App CPU 0.00% | App Heap 5.21MB
[09:19:10 INF] Usage: Total CPU 1.13% | App CPU 0.00% | App Heap 5.21MB
[09:19:11 INF] Usage: Total CPU 3.25% | App CPU 0.00% | App Heap 5.20MB
[09:19:12 INF] Usage: Total CPU 2.11% | App CPU 0.00% | App Heap 5.21MB
[09:19:13 INF] Usage: Total CPU 2.10% | App CPU 0.00% | App Heap 5.20MB
[09:19:14 INF] Usage: Total CPU 0.87% | App CPU 0.00% | App Heap 5.21MB
[09:19:15 INF] Usage: Total CPU 2.98% | App CPU 0.00% | App Heap 5.20MB
[09:19:16 INF] Usage: Total CPU 0.87% | App CPU 0.00% | App Heap 5.20MB
[09:19:17 INF] Usage: Total CPU 0.64% | App CPU 0.00% | App Heap 5.20MB
[09:19:18 INF] Usage: Total CPU 2.25% | App CPU 0.00% | App Heap 5.21MB
[09:19:19 INF] Usage: Total CPU 1.68% | App CPU 0.00% | App Heap 5.21MB
[09:19:20 INF] Usage: Total CPU 2.84% | App CPU 0.00% | App Heap 5.21MB
[09:19:21 INF] Usage: Total CPU 1.91% | App CPU 0.00% | App Heap 5.20MB
[09:19:22 INF] Usage: Total CPU 3.55% | App CPU 0.00% | App Heap 5.21MB
[09:19:23 INF] Usage: Total CPU 1.90% | App CPU 0.00% | App Heap 5.21MB
[09:19:24 INF] Usage: Total CPU 0.20% | App CPU 0.00% | App Heap 5.21MB
[09:19:25 INF] Usage: Total CPU 3.46% | App CPU 0.06% | App Heap 5.21MB
[09:19:26 INF] Usage: Total CPU 2.91% | App CPU 1.55% | App Heap 5.21MB
[09:19:27 INF] Usage: Total CPU 4.77% | App CPU 0.00% | App Heap 5.21MB
[09:19:28 INF] Usage: Total CPU 2.24% | App CPU 0.00% | App Heap 5.21MB
[09:19:29 INF] Usage: Total CPU 2.75% | App CPU 0.06% | App Heap 5.21MB
[09:19:30 INF] Usage: Total CPU 0.27% | App CPU 0.00% | App Heap 5.20MB
[09:19:31 INF] Usage: Total CPU 0.91% | App CPU 0.00% | App Heap 5.20MB
[09:19:32 INF] Usage: Total CPU 0.35% | App CPU 0.00% | App Heap 5.21MB
[09:19:33 INF] Usage: Total CPU 1.69% | App CPU 0.00% | App Heap 5.21MB
[09:19:34 INF] Usage: Total CPU 4.39% | App CPU 1.22% | App Heap 5.21MB
[09:19:35 INF] Usage: Total CPU 0.58% | App CPU 0.06% | App Heap 5.20MB
[09:19:36 INF] Usage: Total CPU 2.79% | App CPU 0.00% | App Heap 5.21MB
[09:19:37 INF] Usage: Total CPU 2.12% | App CPU 0.00% | App Heap 5.21MB
[09:19:38 INF] Usage: Total CPU 2.97% | App CPU 1.09% | App Heap 5.20MB
[09:19:39 INF] Usage: Total CPU 0.06% | App CPU 0.00% | App Heap 5.21MB
[09:19:40 INF] Usage: Total CPU 1.48% | App CPU 0.00% | App Heap 5.21MB
[09:19:41 INF] Usage: Total CPU 0.91% | App CPU 0.00% | App Heap 5.20MB
[09:19:42 INF] Usage: Total CPU 1.03% | App CPU 0.00% | App Heap 5.20MB
[09:19:43 INF] Usage: Total CPU 0.00% | App CPU 0.00% | App Heap 5.20MB
[09:19:44 INF] Usage: Total CPU 0.75% | App CPU 0.00% | App Heap 5.21MB
[09:19:45 INF] Usage: Total CPU 2.66% | App CPU 0.00% | App Heap 5.20MB
[09:19:46 INF] Usage: Total CPU 3.13% | App CPU 0.00% | App Heap 5.20MB
[09:19:47 INF] Usage: Total CPU 1.49% | App CPU 0.00% | App Heap 5.21MB
[09:19:48 INF] Usage: Total CPU 0.81% | App CPU 0.00% | App Heap 5.20MB
[09:19:49 INF] Usage: Total CPU 0.11% | App CPU 0.00% | App Heap 5.20MB
[09:19:50 INF] Usage: Total CPU 3.30% | App CPU 0.00% | App Heap 5.20MB
[09:19:51 INF] Usage: Total CPU 2.11% | App CPU 1.55% | App Heap 5.21MB
[09:19:52 INF] Usage: Total CPU 0.48% | App CPU 0.00% | App Heap 5.20MB
[09:19:53 INF] Usage: Total CPU 0.39% | App CPU 0.00% | App Heap 5.21MB
[09:19:54 INF] Usage: Total CPU 3.38% | App CPU 0.00% | App Heap 5.21MB
[09:19:55 INF] Usage: Total CPU 6.55% | App CPU 0.06% | App Heap 5.21MB
[09:19:56 INF] Usage: Total CPU 8.76% | App CPU 0.00% | App Heap 5.21MB
[09:19:57 INF] Usage: Total CPU 7.36% | App CPU 0.00% | App Heap 5.21MB
[09:19:58 INF] Usage: Total CPU 10.87% | App CPU 0.00% | App Heap 5.21MB
[09:19:59 INF] Usage: Total CPU 13.08% | App CPU 0.00% | App Heap 5.21MB
[09:20:00 INF] Usage: Total CPU 4.49% | App CPU 0.06% | App Heap 5.21MB
[09:20:01 INF] Usage: Total CPU 3.53% | App CPU 0.06% | App Heap 5.21MB
[09:20:02 INF] Usage: Total CPU 1.78% | App CPU 0.00% | App Heap 5.21MB
[09:20:03 INF] Usage: Total CPU 0.88% | App CPU 1.47% | App Heap 5.21MB
[09:20:04 INF] Usage: Total CPU 2.83% | App CPU 0.00% | App Heap 5.21MB
[09:20:05 INF] Usage: Total CPU 3.79% | App CPU 1.54% | App Heap 5.21MB
[09:20:06 INF] Usage: Total CPU 2.26% | App CPU 1.22% | App Heap 5.21MB
[09:20:07 INF] Usage: Total CPU 3.92% | App CPU 0.00% | App Heap 5.21MB
[09:20:08 INF] Usage: Total CPU 4.62% | App CPU 0.00% | App Heap 5.21MB
[09:20:09 INF] Usage: Total CPU 6.52% | App CPU 0.06% | App Heap 5.22MB
[09:20:10 INF] Usage: Total CPU 2.84% | App CPU 1.55% | App Heap 5.21MB
[09:20:11 INF] Usage: Total CPU 1.75% | App CPU 0.00% | App Heap 5.22MB
[09:20:12 INF] Usage: Total CPU 1.17% | App CPU 1.49% | App Heap 5.21MB
[09:20:13 INF] Usage: Total CPU 0.55% | App CPU 0.00% | App Heap 5.21MB
[09:20:14 INF] Usage: Total CPU 0.36% | App CPU 0.00% | App Heap 5.21MB
[09:20:15 INF] Usage: Total CPU 4.36% | App CPU 0.00% | App Heap 5.22MB
[09:20:16 INF] Usage: Total CPU 1.89% | App CPU 1.54% | App Heap 5.21MB
[09:20:17 INF] Usage: Total CPU 0.34% | App CPU 0.00% | App Heap 5.22MB
[09:20:18 INF] Usage: Total CPU 4.84% | App CPU 0.06% | App Heap 5.21MB
[09:20:19 INF] Usage: Total CPU 6.65% | App CPU 0.00% | App Heap 5.22MB
[09:20:20 INF] Usage: Total CPU 3.98% | App CPU 0.00% | App Heap 5.22MB
[09:20:21 INF] Usage: Total CPU 3.52% | App CPU 0.00% | App Heap 5.21MB
[09:20:23 INF] Usage: Total CPU 0.08% | App CPU 0.00% | App Heap 5.21MB
[09:20:24 INF] Usage: Total CPU 4.83% | App CPU 0.00% | App Heap 5.21MB
[09:20:25 INF] Usage: Total CPU 1.76% | App CPU 0.00% | App Heap 5.21MB
[09:20:26 INF] Usage: Total CPU 2.68% | App CPU 0.00% | App Heap 5.21MB
[09:20:27 INF] Usage: Total CPU 5.13% | App CPU 1.03% | App Heap 5.21MB
[09:20:28 INF] Usage: Total CPU 3.30% | App CPU 0.00% | App Heap 5.21MB
[09:20:29 INF] Usage: Total CPU 0.98% | App CPU 0.00% | App Heap 5.21MB
[09:20:30 INF] Usage: Total CPU 4.00% | App CPU 0.00% | App Heap 5.22MB
[09:20:31 INF] Usage: Total CPU 4.88% | App CPU 0.00% | App Heap 5.23MB
[09:20:32 INF] Usage: Total CPU 5.48% | App CPU 0.00% | App Heap 5.22MB
[09:20:33 INF] Usage: Total CPU 3.76% | App CPU 0.00% | App Heap 5.21MB
[09:20:34 INF] Usage: Total CPU 5.99% | App CPU 0.00% | App Heap 5.21MB
[09:20:35 INF] Usage: Total CPU 4.86% | App CPU 0.00% | App Heap 5.22MB
[09:20:36 INF] Usage: Total CPU 12.05% | App CPU 0.00% | App Heap 5.22MB
[09:20:37 INF] Usage: Total CPU 7.48% | App CPU 0.00% | App Heap 5.22MB
[09:20:38 INF] Usage: Total CPU 0.82% | App CPU 0.00% | App Heap 5.22MB
[09:20:39 INF] Usage: Total CPU 1.02% | App CPU 0.00% | App Heap 5.22MB
[09:20:40 INF] Usage: Total CPU 2.32% | App CPU 0.00% | App Heap 5.21MB
[09:20:41 INF] Usage: Total CPU 5.67% | App CPU 0.51% | App Heap 5.22MB
[09:20:42 INF] Usage: Total CPU 5.96% | App CPU 0.00% | App Heap 5.22MB
[09:20:43 INF] Usage: Total CPU 4.01% | App CPU 0.00% | App Heap 5.22MB
[09:20:44 INF] Usage: Total CPU 4.47% | App CPU 0.00% | App Heap 5.21MB
[09:20:45 INF] Usage: Total CPU 0.48% | App CPU 0.00% | App Heap 5.21MB
[09:20:46 INF] Usage: Total CPU 0.81% | App CPU 0.00% | App Heap 5.22MB
[09:20:47 INF] Usage: Total CPU 0.21% | App CPU 0.00% | App Heap 5.21MB
[09:20:48 INF] Usage: Total CPU 2.48% | App CPU 0.00% | App Heap 5.21MB
[09:20:49 INF] Usage: Total CPU 2.80% | App CPU 0.00% | App Heap 5.21MB
[09:20:50 INF] Usage: Total CPU 0.49% | App CPU 0.00% | App Heap 5.22MB
[09:20:51 INF] Usage: Total CPU 2.56% | App CPU 0.00% | App Heap 5.22MB
[09:20:52 INF] Usage: Total CPU 7.03% | App CPU 1.03% | App Heap 5.22MB
[09:20:53 INF] Usage: Total CPU 5.25% | App CPU 0.00% | App Heap 5.22MB
[09:20:54 INF] Usage: Total CPU 4.96% | App CPU 0.00% | App Heap 5.22MB
[09:20:55 INF] Usage: Total CPU 5.21% | App CPU 0.00% | App Heap 5.22MB
[09:20:56 INF] Usage: Total CPU 6.10% | App CPU 0.00% | App Heap 5.22MB
[09:20:57 INF] Usage: Total CPU 4.40% | App CPU 1.54% | App Heap 5.21MB
[09:20:58 INF] Usage: Total CPU 2.92% | App CPU 0.00% | App Heap 5.21MB
[09:20:59 INF] Usage: Total CPU 0.18% | App CPU 0.06% | App Heap 5.21MB
[09:21:00 INF] Usage: Total CPU 4.55% | App CPU 0.00% | App Heap 5.21MB
[09:21:01 INF] Usage: Total CPU 1.18% | App CPU 0.00% | App Heap 5.22MB
[09:21:02 INF] Usage: Total CPU 2.24% | App CPU 0.00% | App Heap 5.21MB
[09:21:03 INF] Usage: Total CPU 4.97% | App CPU 0.00% | App Heap 5.22MB
[09:21:04 INF] Usage: Total CPU 4.71% | App CPU 0.00% | App Heap 5.22MB
[09:21:05 INF] Usage: Total CPU 5.41% | App CPU 0.00% | App Heap 5.22MB
[09:21:06 INF] Usage: Total CPU 3.58% | App CPU 1.54% | App Heap 5.22MB
[09:21:07 INF] Usage: Total CPU 1.63% | App CPU 1.47% | App Heap 5.22MB
[09:21:08 INF] Usage: Total CPU 2.22% | App CPU 0.00% | App Heap 5.22MB
[09:21:09 INF] Usage: Total CPU 0.73% | App CPU 0.00% | App Heap 5.22MB
[09:21:10 INF] Usage: Total CPU 0.24% | App CPU 0.00% | App Heap 5.22MB
[09:21:11 INF] Usage: Total CPU 0.90% | App CPU 0.00% | App Heap 5.22MB
[09:21:12 INF] Usage: Total CPU 4.36% | App CPU 0.00% | App Heap 5.22MB
[09:21:13 INF] Usage: Total CPU 4.95% | App CPU 1.49% | App Heap 5.22MB
[09:21:14 INF] Usage: Total CPU 5.59% | App CPU 0.00% | App Heap 5.22MB
[09:21:15 INF] Usage: Total CPU 4.61% | App CPU 0.00% | App Heap 5.22MB
[09:21:16 INF] Usage: Total CPU 4.42% | App CPU 0.00% | App Heap 5.22MB
[09:21:17 INF] Usage: Total CPU 3.71% | App CPU 0.00% | App Heap 5.22MB
[09:21:18 INF] Usage: Total CPU 0.78% | App CPU 0.00% | App Heap 5.22MB
[09:21:19 INF] Usage: Total CPU 0.97% | App CPU 0.00% | App Heap 5.22MB
[09:21:20 INF] Usage: Total CPU 0.90% | App CPU 0.00% | App Heap 5.22MB
[09:21:21 INF] Usage: Total CPU 0.57% | App CPU 0.00% | App Heap 5.23MB
[09:21:22 INF] Usage: Total CPU 3.77% | App CPU 0.00% | App Heap 5.23MB
[09:21:23 INF] Usage: Total CPU 5.13% | App CPU 1.54% | App Heap 5.22MB
[09:21:24 INF] Usage: Total CPU 6.00% | App CPU 0.00% | App Heap 5.23MB
[09:21:25 INF] Usage: Total CPU 3.78% | App CPU 0.00% | App Heap 5.22MB
[09:21:26 INF] Usage: Total CPU 1.34% | App CPU 0.00% | App Heap 5.22MB
[09:21:27 INF] Usage: Total CPU 1.06% | App CPU 0.00% | App Heap 5.23MB
[09:21:28 INF] Usage: Total CPU 2.43% | App CPU 0.00% | App Heap 5.23MB
[09:21:29 INF] Usage: Total CPU 1.67% | App CPU 0.00% | App Heap 5.22MB
[09:21:30 INF] Usage: Total CPU 2.33% | App CPU 0.00% | App Heap 5.23MB
[09:21:31 INF] Usage: Total CPU 7.52% | App CPU 0.00% | App Heap 5.23MB
[09:21:32 INF] Usage: Total CPU 17.05% | App CPU 0.00% | App Heap 5.22MB
[09:21:33 INF] Usage: Total CPU 11.42% | App CPU 1.53% | App Heap 5.22MB
[09:21:34 INF] Usage: Total CPU 9.84% | App CPU 0.00% | App Heap 5.22MB
[09:21:35 INF] Usage: Total CPU 5.60% | App CPU 0.00% | App Heap 5.22MB
[09:21:36 INF] Usage: Total CPU 7.33% | App CPU 0.00% | App Heap 5.22MB
[09:21:37 INF] Usage: Total CPU 4.72% | App CPU 0.00% | App Heap 5.23MB
[09:21:38 INF] Usage: Total CPU 6.52% | App CPU 0.00% | App Heap 5.23MB
[09:21:39 INF] Usage: Total CPU 9.82% | App CPU 0.00% | App Heap 5.22MB
[09:21:40 INF] Usage: Total CPU 11.19% | App CPU 0.00% | App Heap 5.23MB
